SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
2025-12-26 11:40:00+11:00,1,SA1,140,-297.9,0,0,"""2025/12/26 11:35:22""",-297.9,0.1,0.1,0.1,0.1,0.09,0.09,2.64,2.64,0.1,0.1,0.15,0.15,0.1,0.1,7.65,7.65,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:40:00+11:00,1,TAS1,140,-5.74,0,0,"""2025/12/26 11:35:22""",-5.74,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.1,0.1,0.15,0.15,0.1,0.1,1.18,1.18,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:40:00+11:00,1,VIC1,140,-110.01,0,0,"""2025/12/26 11:35:22""",-110.01,0.1,0.1,0.1,0.1,0.09,0.09,2.64,2.64,0.1,0.1,0.15,0.15,0.1,0.1,7.65,7.65,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:45:00+11:00,1,NSW1,141,36.07,0,0,"""2025/12/26 11:40:12""",36.07,0.1,0.1,0.1,0.1,0.09,0.09,11.68,11.68,0.1,0.1,0.38,0.38,0.37,0.37,2.06,2.06,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:45:00+11:00,1,QLD1,141,0.01,0,0,"""2025/12/26 11:40:12""",0.01,0.1,0.1,0.1,0.1,0.09,0.09,11.68,11.68,0.1,0.1,0.38,0.38,0.37,0.37,2.06,2.06,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:45:00+11:00,1,SA1,141,-129.0,0,0,"""2025/12/26 11:40:12""",-129.0,0.1,0.1,0.1,0.1,0.09,0.09,11.68,11.68,0.1,0.1,0.38,0.38,0.37,0.37,2.06,2.06,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:45:00+11:00,1,TAS1,141,0.08,0,0,"""2025/12/26 11:40:12""",0.08,0.38,0.38,0.38,0.38,0.0,0.0,5.66,5.66,0.38,0.38,0.38,0.38,0.37,0.37,0.39,0.39,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:45:00+11:00,1,VIC1,141,-80.57,0,0,"""2025/12/26 11:40:12""",-80.57,0.1,0.1,0.1,0.1,0.09,0.09,11.68,11.68,0.1,0.1,0.38,0.38,0.37,0.37,2.06,2.06,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:50:00+11:00,1,NSW1,142,36.06,0,0,"""2025/12/26 11:45:23""",36.06,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.1,0.1,0.01,0.01,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:50:00+11:00,1,QLD1,142,9.6,0,0,"""2025/12/26 11:45:23""",9.6,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.1,0.1,0.01,0.01,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:50:00+11:00,1,SA1,142,-301.9,0,0,"""2025/12/26 11:45:23""",-301.9,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.1,0.1,0.01,0.01,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:50:00+11:00,1,TAS1,142,-7.26,0,0,"""2025/12/26 11:45:23""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.01,0.01,0.1,0.1,0.01,0.01,2.7,2.7,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:50:00+11:00,1,VIC1,142,-117.04,0,0,"""2025/12/26 11:45:23""",-117.04,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.1,0.1,0.01,0.01,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 11:55:00+11:00,1,NSW1,143,36.06,0,0,"""2025/12/26 11:50:22""",36.06,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.38,0.38,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 11:55:00+11:00,1,QLD1,143,0.01,0,0,"""2025/12/26 11:50:22""",0.01,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.38,0.38,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 11:55:00+11:00,1,SA1,143,-277.92,0,0,"""2025/12/26 11:50:22""",-277.92,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.38,0.38,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 11:55:00+11:00,1,TAS1,143,0.06,0,0,"""2025/12/26 11:50:22""",0.06,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.38,0.38,0.38,0.38,0.1,0.1,0.39,0.39,0.0,0.0,0.0,0.0,FIRM
2025-12-26 11:55:00+11:00,1,VIC1,143,-83.22,0,0,"""2025/12/26 11:50:22""",-83.22,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.38,0.38,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:00:00+11:00,1,NSW1,144,36.06,0,0,"""2025/12/26 11:55:13""",36.06,0.04,0.04,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.38,0.38,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:00:00+11:00,1,QLD1,144,26.65,0,0,"""2025/12/26 11:55:13""",26.65,0.04,0.04,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.38,0.38,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:00:00+11:00,1,SA1,144,-152.87,0,0,"""2025/12/26 11:55:13""",-152.87,0.04,0.04,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.38,0.38,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:00:00+11:00,1,TAS1,144,-20.23,0,0,"""2025/12/26 11:55:13""",-20.23,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.1,0.1,0.38,0.38,0.1,0.1,15.67,15.67,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:00:00+11:00,1,VIC1,144,-135.0,0,0,"""2025/12/26 11:55:13""",-135.0,0.04,0.04,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.38,0.38,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:05:00+11:00,1,NSW1,145,22.07,0,0,"""2025/12/26 12:00:23""",22.07,0.1,0.1,0.1,0.1,0.09,0.09,9.23,9.23,0.1,0.1,0.37,0.37,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:05:00+11:00,1,QLD1,145,0.01,0,0,"""2025/12/26 12:00:23""",0.01,0.1,0.1,0.1,0.1,0.09,0.09,9.23,9.23,0.1,0.1,0.37,0.37,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:05:00+11:00,1,SA1,145,-308.0,0,0,"""2025/12/26 12:00:23""",-308.0,0.1,0.1,0.1,0.1,0.09,0.09,9.23,9.23,0.1,0.1,0.37,0.37,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:05:00+11:00,1,TAS1,145,-7.26,0,0,"""2025/12/26 12:00:23""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.1,0.1,0.37,0.37,0.1,0.1,2.7,2.7,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:05:00+11:00,1,VIC1,145,-120.56,0,0,"""2025/12/26 12:00:23""",-120.56,0.1,0.1,0.1,0.1,0.09,0.09,9.23,9.23,0.1,0.1,0.37,0.37,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:10:00+11:00,1,NSW1,146,34.01,0,0,"""2025/12/26 12:05:23""",34.01,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.28,0.28,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:10:00+11:00,1,QLD1,146,13.94,0,0,"""2025/12/26 12:05:23""",13.94,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.28,0.28,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:10:00+11:00,1,SA1,146,-160.11,0,0,"""2025/12/26 12:05:23""",-160.11,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.28,0.28,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:10:00+11:00,1,TAS1,146,-4.95,0,0,"""2025/12/26 12:05:23""",-4.95,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.1,0.1,0.28,0.28,0.1,0.1,0.39,0.39,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:10:00+11:00,1,VIC1,146,-117.8,0,0,"""2025/12/26 12:05:23""",-117.8,0.04,0.04,0.1,0.1,0.09,0.09,3.38,3.38,0.1,0.1,0.28,0.28,0.1,0.1,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:15:00+11:00,1,NSW1,147,36.07,0,0,"""2025/12/26 12:10:13""",36.07,0.1,0.1,0.1,0.1,0.09,0.09,1.01,1.01,0.15,0.15,0.38,0.38,0.15,0.15,7.73,7.73,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:15:00+11:00,1,QLD1,147,13.37,0,0,"""2025/12/26 12:10:13""",13.37,0.1,0.1,0.1,0.1,0.09,0.09,1.01,1.01,0.15,0.15,0.38,0.38,0.15,0.15,7.73,7.73,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:15:00+11:00,1,SA1,147,-200.0,0,0,"""2025/12/26 12:10:13""",-200.0,0.1,0.1,0.1,0.1,0.09,0.09,1.01,1.01,0.15,0.15,0.38,0.38,0.15,0.15,7.73,7.73,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:15:00+11:00,1,TAS1,147,-7.26,0,0,"""2025/12/26 12:10:13""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.15,0.15,0.38,0.38,0.15,0.15,2.7,2.7,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:15:00+11:00,1,VIC1,147,-110.7,0,0,"""2025/12/26 12:10:13""",-110.7,0.1,0.1,0.1,0.1,0.09,0.09,1.01,1.01,0.15,0.15,0.38,0.38,0.15,0.15,7.73,7.73,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:20:00+11:00,1,NSW1,148,36.06,0,0,"""2025/12/26 12:15:14""",36.06,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.15,0.15,0.38,0.38,0.15,0.15,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:20:00+11:00,1,QLD1,148,0.01,0,0,"""2025/12/26 12:15:14""",0.01,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.15,0.15,0.38,0.38,0.15,0.15,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:20:00+11:00,1,SA1,148,-155.84,0,0,"""2025/12/26 12:15:14""",-155.84,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.15,0.15,0.38,0.38,0.15,0.15,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:20:00+11:00,1,TAS1,148,-13.5,0,0,"""2025/12/26 12:15:14""",-13.5,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.15,0.15,0.38,0.38,0.15,0.15,1.18,1.18,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:20:00+11:00,1,VIC1,148,-110.69,0,0,"""2025/12/26 12:15:14""",-110.69,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.15,0.15,0.38,0.38,0.15,0.15,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:25:00+11:00,1,NSW1,149,36.07,0,0,"""2025/12/26 12:20:14""",36.07,0.1,0.1,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.37,0.37,0.15,0.15,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:25:00+11:00,1,QLD1,149,13.94,0,0,"""2025/12/26 12:20:14""",13.94,0.1,0.1,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.37,0.37,0.15,0.15,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:25:00+11:00,1,SA1,149,-200.0,0,0,"""2025/12/26 12:20:14""",-200.0,0.1,0.1,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.37,0.37,0.15,0.15,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:25:00+11:00,1,TAS1,149,-13.2,0,0,"""2025/12/26 12:20:14""",-13.2,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.01,0.01,0.37,0.37,0.15,0.15,1.18,1.18,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:25:00+11:00,1,VIC1,149,-110.4,0,0,"""2025/12/26 12:20:14""",-110.4,0.1,0.1,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.37,0.37,0.15,0.15,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:30:00+11:00,1,NSW1,150,17.25,0,0,"""2025/12/26 12:25:25""",17.25,0.04,0.04,0.1,0.1,0.09,0.09,3.69,3.69,0.01,0.01,0.36,0.36,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:30:00+11:00,1,QLD1,150,13.94,0,0,"""2025/12/26 12:25:25""",13.94,0.04,0.04,0.1,0.1,0.09,0.09,3.69,3.69,0.01,0.01,0.36,0.36,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:30:00+11:00,1,SA1,150,-200.0,0,0,"""2025/12/26 12:25:25""",-200.0,0.04,0.04,0.1,0.1,0.09,0.09,3.69,3.69,0.01,0.01,0.36,0.36,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:30:00+11:00,1,TAS1,150,-68.58,0,0,"""2025/12/26 12:25:25""",-68.58,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.01,0.01,0.36,0.36,0.1,0.1,1.18,1.18,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:30:00+11:00,1,VIC1,150,-182.02,0,0,"""2025/12/26 12:25:25""",-182.02,0.04,0.04,0.1,0.1,0.09,0.09,3.69,3.69,0.01,0.01,0.36,0.36,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:35:00+11:00,1,NSW1,151,36.07,0,0,"""2025/12/26 12:30:14""",36.07,0.07,0.07,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.36,0.36,0.09,0.09,0.26,0.26,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:35:00+11:00,1,QLD1,151,5.3,0,0,"""2025/12/26 12:30:14""",5.3,0.07,0.07,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.36,0.36,0.09,0.09,0.26,0.26,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:35:00+11:00,1,SA1,151,-160.11,0,0,"""2025/12/26 12:30:14""",-160.11,0.07,0.07,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.36,0.36,0.09,0.09,0.26,0.26,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:35:00+11:00,1,TAS1,151,-4.95,0,0,"""2025/12/26 12:30:14""",-4.95,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.38,0.38,0.38,0.38,0.09,0.09,1.18,1.18,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:35:00+11:00,1,VIC1,151,-106.06,0,0,"""2025/12/26 12:30:14""",-106.06,0.07,0.07,0.1,0.1,0.09,0.09,0.99,0.99,0.01,0.01,0.36,0.36,0.09,0.09,0.26,0.26,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:40:00+11:00,1,NSW1,152,36.06,0,0,"""2025/12/26 12:35:14""",36.06,0.04,0.04,0.1,0.1,0.09,0.09,0.91,0.91,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:40:00+11:00,1,QLD1,152,33.07,0,0,"""2025/12/26 12:35:14""",33.07,0.04,0.04,0.1,0.1,0.09,0.09,0.91,0.91,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:40:00+11:00,1,SA1,152,-129.0,0,0,"""2025/12/26 12:35:14""",-129.0,0.04,0.04,0.1,0.1,0.09,0.09,0.91,0.91,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:40:00+11:00,1,TAS1,152,-7.26,0,0,"""2025/12/26 12:35:14""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.01,0.01,0.28,0.28,0.09,0.09,1.18,1.18,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:40:00+11:00,1,VIC1,152,-124.44,0,0,"""2025/12/26 12:35:14""",-124.44,0.04,0.04,0.1,0.1,0.09,0.09,0.91,0.91,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:45:00+11:00,1,NSW1,153,36.06,0,0,"""2025/12/26 12:40:15""",36.06,0.1,0.1,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.37,0.37,0.13,0.13,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:45:00+11:00,1,QLD1,153,26.65,0,0,"""2025/12/26 12:40:15""",26.65,0.1,0.1,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.37,0.37,0.13,0.13,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:45:00+11:00,1,SA1,153,-160.11,0,0,"""2025/12/26 12:40:15""",-160.11,0.1,0.1,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.37,0.37,0.13,0.13,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:45:00+11:00,1,TAS1,153,-7.26,0,0,"""2025/12/26 12:40:15""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.38,0.38,0.38,0.38,0.13,0.13,1.18,1.18,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:45:00+11:00,1,VIC1,153,-115.8,0,0,"""2025/12/26 12:40:15""",-115.8,0.1,0.1,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.37,0.37,0.13,0.13,0.3,0.3,0.0,0.0,0.0,0.0,FIRM
2025-12-26 12:50:00+11:00,1,NSW1,154,36.07,0,0,"""2025/12/26 12:45:15""",36.07,0.1,0.1,0.1,0.1,0.09,0.09,4.69,4.69,0.01,0.01,0.38,0.38,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:50:00+11:00,1,QLD1,154,13.94,0,0,"""2025/12/26 12:45:15""",13.94,0.1,0.1,0.1,0.1,0.09,0.09,4.69,4.69,0.01,0.01,0.38,0.38,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:50:00+11:00,1,SA1,154,-200.0,0,0,"""2025/12/26 12:45:15""",-200.0,0.1,0.1,0.1,0.1,0.09,0.09,4.69,4.69,0.01,0.01,0.38,0.38,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:50:00+11:00,1,TAS1,154,-7.26,0,0,"""2025/12/26 12:45:15""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.38,0.38,0.38,0.38,0.1,0.1,2.7,2.7,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:50:00+11:00,1,VIC1,154,-115.27,0,0,"""2025/12/26 12:45:15""",-115.27,0.1,0.1,0.1,0.1,0.09,0.09,4.69,4.69,0.01,0.01,0.38,0.38,0.1,0.1,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 12:55:00+11:00,1,NSW1,155,36.07,0,0,"""2025/12/26 12:50:16""",36.07,0.1,0.1,0.1,0.1,0.09,0.09,3.69,3.69,0.38,0.38,0.39,0.39,0.38,0.38,2.06,2.06,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:55:00+11:00,1,QLD1,155,34.17,0,0,"""2025/12/26 12:50:16""",34.17,0.1,0.1,0.1,0.1,0.09,0.09,3.69,3.69,0.38,0.38,0.39,0.39,0.38,0.38,2.06,2.06,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:55:00+11:00,1,SA1,155,-160.11,0,0,"""2025/12/26 12:50:16""",-160.11,0.1,0.1,0.1,0.1,0.09,0.09,3.69,3.69,0.38,0.38,0.39,0.39,0.38,0.38,2.06,2.06,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:55:00+11:00,1,TAS1,155,-7.26,0,0,"""2025/12/26 12:50:16""",-7.26,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.38,0.38,0.39,0.39,0.38,0.38,2.7,2.7,0.04,0.04,0.01,0.01,FIRM
2025-12-26 12:55:00+11:00,1,VIC1,155,-115.26,0,0,"""2025/12/26 12:50:16""",-115.26,0.1,0.1,0.1,0.1,0.09,0.09,3.69,3.69,0.38,0.38,0.39,0.39,0.38,0.38,2.06,2.06,0.04,0.04,0.01,0.01,FIRM
2025-12-26 13:00:00+11:00,1,NSW1,156,49.3,0,0,"""2025/12/26 12:55:16""",49.3,0.04,0.04,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 13:00:00+11:00,1,QLD1,156,44.73,0,0,"""2025/12/26 12:55:16""",44.73,0.04,0.04,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 13:00:00+11:00,1,SA1,156,-198.37,0,0,"""2025/12/26 12:55:16""",-198.37,0.04,0.04,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 13:00:00+11:00,1,TAS1,156,-58.91,0,0,"""2025/12/26 12:55:16""",-58.91,0.38,0.38,0.38,0.38,0.09,0.09,4.66,4.66,0.01,0.01,0.28,0.28,0.09,0.09,54.35,54.35,0.04,0.04,0.0,0.0,FIRM
2025-12-26 13:00:00+11:00,1,VIC1,156,-176.0,0,0,"""2025/12/26 12:55:16""",-176.0,0.04,0.04,0.1,0.1,0.09,0.09,2.64,2.64,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.0,0.0,FIRM
2025-12-26 13:05:00+11:00,1,NSW1,157,36.07,0,0,"""2025/12/26 13:00:16""",36.07,0.04,0.04,0.04,0.04,0.04,0.04,6.04,6.04,0.01,0.01,0.28,0.28,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:05:00+11:00,1,QLD1,157,34.75,0,0,"""2025/12/26 13:00:16""",34.75,0.04,0.04,0.04,0.04,0.04,0.04,6.04,6.04,0.01,0.01,0.28,0.28,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:05:00+11:00,1,SA1,157,-155.84,0,0,"""2025/12/26 13:00:16""",-155.84,0.04,0.04,0.04,0.04,0.04,0.04,6.04,6.04,0.01,0.01,0.28,0.28,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:05:00+11:00,1,TAS1,157,-31.28,0,0,"""2025/12/26 13:00:16""",-31.28,0.38,0.38,0.38,0.38,0.04,0.04,4.66,4.66,0.38,0.38,0.38,0.38,0.09,0.09,1.18,1.18,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:05:00+11:00,1,VIC1,157,-113.83,0,0,"""2025/12/26 13:00:16""",-113.83,0.04,0.04,0.04,0.04,0.04,0.04,6.04,6.04,0.01,0.01,0.28,0.28,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:10:00+11:00,1,NSW1,158,36.07,0,0,"""2025/12/26 13:05:16""",36.07,0.04,0.04,0.1,0.1,0.04,0.04,9.23,9.23,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.01,0.01,FIRM
2025-12-26 13:10:00+11:00,1,QLD1,158,33.98,0,0,"""2025/12/26 13:05:16""",33.98,0.04,0.04,0.1,0.1,0.04,0.04,9.23,9.23,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.01,0.01,FIRM
2025-12-26 13:10:00+11:00,1,SA1,158,-278.42,0,0,"""2025/12/26 13:05:16""",-278.42,0.04,0.04,0.1,0.1,0.04,0.04,9.23,9.23,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.01,0.01,FIRM
2025-12-26 13:10:00+11:00,1,TAS1,158,-4.95,0,0,"""2025/12/26 13:05:16""",-4.95,0.38,0.38,0.38,0.38,0.0,0.0,4.66,4.66,0.38,0.38,0.38,0.38,0.09,0.09,1.18,1.18,0.04,0.04,0.01,0.01,FIRM
2025-12-26 13:10:00+11:00,1,VIC1,158,-79.09,0,0,"""2025/12/26 13:05:16""",-79.09,0.04,0.04,0.1,0.1,0.04,0.04,9.23,9.23,0.01,0.01,0.28,0.28,0.09,0.09,0.3,0.3,0.04,0.04,0.01,0.01,FIRM
2025-12-26 13:15:00+11:00,1,NSW1,159,36.07,0,0,"""2025/12/26 13:10:16""",36.07,0.04,0.04,0.1,0.1,0.04,0.04,15.43,15.43,0.01,0.01,0.15,0.15,0.09,0.09,1.99,1.99,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:15:00+11:00,1,QLD1,159,34.75,0,0,"""2025/12/26 13:10:16""",34.75,0.04,0.04,0.1,0.1,0.04,0.04,15.43,15.43,0.01,0.01,0.15,0.15,0.09,0.09,1.99,1.99,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:15:00+11:00,1,SA1,159,-188.99,0,0,"""2025/12/26 13:10:16""",-188.99,0.04,0.04,0.1,0.1,0.04,0.04,15.43,15.43,0.01,0.01,0.15,0.15,0.09,0.09,1.99,1.99,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:15:00+11:00,1,TAS1,159,-58.91,0,0,"""2025/12/26 13:10:16""",-58.91,0.38,0.38,0.38,0.38,0.04,0.04,5.66,5.66,0.01,0.01,0.15,0.15,0.09,0.09,1.18,1.18,0.0,0.0,0.0,0.0,FIRM
2025-12-26 13:15:00+11:00,1,VIC1,159,-180.06,0,0,"""2025/12/26 13:10:16""",-180.06,0.04,0.04,0.1,0.1,0.04,0.04,15.43,15.43,0.01,0.01,0.15,0.15,0.09,0.09,1.99,1.99,0.0,0.0,0.0,0.0,FIRM
